Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
97,0.006855270188339979,0.14797653123603816,0.6468782349713612,0.1981584489224472,0.0001314984542756702,1.6227252246697606e-08,2.8554259033710015e-13
98,0.004994106858439706,0.11927978749213375,0.6373998858999526,0.23815871338955205,0.00016748260483449064,2.3754617727280935e-08,4.696627081473792e-13
99,0.003597137855238075,0.09460921782633425,0.6193673587139431,0.28221372697817276,0.00021252400439118144,3.4621151638810426e-08,7.689938646241601e-13
100,0.002561524865462128,0.07382636883815752,0.5934989303246063,0.32984444422840686,0.0002686815047845191,5.023732924793629e-08,1.2533775281619626e-12
101,0.0018032674903213364,0.05666636260468627,0.5607959565581837,0.3803959165812391,0.0003384241856453511,7.257789066757806e-08,2.0335918825957224e-12
102,0.0012549346847794407,0.04277641784007746,0.5224820434266793,0.43306180062828914,0.00042469902274543624,1.0439414469467411e-07,3.284499593743691e-12
103,0.0008633008130213282,0.03175287803973614,0.47993096803864027,0.4869216970760459,0.0005310065265818293,1.4950069373493217e-07,5.2807889361154575e-12
104,0.00058703656172443,0.02317396367897273,0.434588808397222,0.5409884935963643,0.0006614845967045675,2.1316056010755162e-07,8.451879109619403e-12
105,0.000394560129156174,0.016626441811956605,0.38789603857971233,0.5942616561889346,0.000821000677123717,3.025996507663548e-07,1.3465835829517308e-11
106,0.00026211412701770964,0.01172538980728477,0.3412151496972847,0.6457816665600424,0.0010152520968068725,4.2769020653572086e-07,2.13569705034066e-11
107,0.00017210043665127905,0.008127091423821287,0.2957686748793197,0.6946806571387916,0.0012508742339993257,6.018536979798249e-07,3.3718870200583913e-11
108,0.00011167960503721819,0.0055357593268400285,0.25259138757209487,0.7402247743439906,0.0015355558520901242,8.432469522290033e-07,5.2994912090266997e-11
109,7.162308240626913e-05,0.0037051936522125573,0.21249901885592515,0.7818448273974172,0.00187816061756143,1.1763115641306863e-06,8.291324520372454e-11
110,4.5394899513495623e-05,0.0024366694174844383,0.1760742568748529,0.8191531914642884,0.002288853428389802,1.633786336158278e-06,1.2913472137616925e-10
111,2.8433113835935053e-05,0.0015743354218519245,0.1436692291996109,0.8519465130011318,0.002779229757253815,2.259306102611583e-06,2.002130350633228e-10
112,1.7599250680455647e-05,0.0009992593656819038,0.11542230359120476,0.8801952809916911,0.0033624457534036757,3.1107383279444756e-06,3.0901013185084775e-10
113,1.076480142614411e-05,0.0006230272000797843,0.09128602025821853,0.90402257646581,0.004053346357883647,4.264441810020095e-06,4.747719050615638e-10
114,6.506542151618611e-06,0.0003815514090824701,0.0710623821312455,0.9236751503418485,0.004868588179418284,5.820670097235632e-06,7.261563192662121e-10
115,3.886133192021468e-06,0.00022950258044329708,0.05444160589572633,0.9394903405329835,0.005826753365848293,7.91038617864683e-06,1.1056278498296276e-09
116,2.293504835715332e-06,0.000135576133345916,0.041040736654974985,0.9518622380218208,0.006948450204406708,1.0703804814698894e-05,1.6758012294495618e-09
117,1.3374821398182135e-06,7.865278231222739e-05,0.0304391603533104,0.9612100301073659,0.008256395711803888,1.4421034516824132e-05,2.52855090376845e-09
118,7.706814791896832e-07,4.480796666495035e-05,0.022208884320338407,0.9679507129283736,0.00977547505277684,1.9345252344222238e-05,3.798022752947451e-09
119,4.3878635203054017e-07,2.506586533568278e-05,0.015938362097793424,0.9724775163846532,0.011532772276062565,2.5838910682088417e-05,5.679120982719486e-09
120,2.468400346344879e-07,1.3768073693465332e-05,0.011249491895275465,0.9751445545889281,0.013557566603583059,3.4363544851262214e-05,8.453633971707359e-09
121,1.3720052904897528e-07,7.425125720272874e-06,0.007808126279853944,0.9762575066684077,0.015881288376462067,4.550382206915961e-05,1.2526957798944446e-08
122,7.534725054991753e-08,3.931442345561642e-06,0.005328940175719388,0.9760696092371459,0.018537428774526393,5.999654357364031e-05,1.8479438566424015e-08
123,4.088316585271201e-08,2.0435943877128437e-06,0.0035757998572227834,0.9747819255408298,0.02156139760710483,7.876537952416701e-05,2.7137764933701632e-08
124,2.1917017867245647e-08,1.0428191016265131e-06,0.002358874750209905,0.9725467348204861,0.024990323842813543,0.00010296217666925896,3.967370166173836e-08
125,1.1608413119645888e-08,5.223609882420988e-07,0.001529676017229753,0.9694729224248537,0.028862794121734585,0.0001340157268911319,5.7739889406542986e-08
126,6.074542646672398e-09,2.5683530380238295e-07,0.0009750411862569086,0.9656323980459524,0.033218525287472274,0.00017368891487118778,8.365560082127081e-08
127,3.1404998601658463e-09,1.239463949254116e-07,0.0006108628708155761,0.9610667762183925,0.03809796799583674,0.00022414516863266087,1.206594276447445e-07
128,1.604071764305104e-09,5.870550112696549e-08,0.0003761250519743742,0.9557937765757157,0.04354183970147502,0.00028802511015567535,1.7325110629443745e-07
129,8.094390713253574e-10,2.728705750243421e-08,0.00022759413909279047,0.9498130090903693,0.04959058678621136,0.0003685342364874235,2.476513426376906e-07
130,4.035298761806416e-10,1.2446024322265714e-08,0.00013533326689341152,0.9431109818629541,0.056283777257528256,0.0004695423461801021,3.52416889943671e-07
131,1.9874413226261822e-10,5.570037320268284e-09,7.90749413447367e-05,0.9356652974902635,0.06365942728826299,0.0005956952527092481,4.992586380998407e-07
132,9.670220180169053e-11,2.445622371283207e-09,4.539852840312886e-05,0.9274480888623013,0.07175326685625183,0.0007525390872097249,7.041235094605639e-07
133,4.6483372706518367e-11,1.0533326433304069e-09,2.5608994099868276e-05,0.9184287922756337,0.08059795183386625,0.0009466571795841944,9.886169999935363e-07
134,2.2073676220202287e-11,4.44954406653153e-10,1.419292032966979e-05,0.9085763736138484,0.09022223202277681,0.0011858191132454534,1.3818627716945266e-06
