Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
124,0.0,0.0,0.0,0.0009322741755318775,0.3965046774434483,0.5309504510862149,0.07161259729480501
125,0.0,0.0,0.0,0.0005878407158432797,0.3616312089462138,0.5566208269377965,0.08116012340014644
126,0.0,0.0,0.0,0.00036450462867887445,0.327766321851785,0.5802310901318577,0.09163808338767848
127,0.0,0.0,0.0,0.00022225247097218404,0.29519498353958173,0.6014964486477838,0.10308631534166218
128,0.0,0.0,0.0,0.000133249356651155,0.26415714732235973,0.620170232929065,0.11553937039192402
129,0.0,0.0,0.0,7.854802286189067e-05,0.23484720069751963,0.6360486932098609,0.12902555806975757
130,0.0,0.0,0.0,4.552346664188356e-05,0.20741409113509268,0.6489743623821458,0.14356602301611965
131,0.0,0.0,0.0,2.593851893095689e-05,0.1819622513808168,0.6588379331599439,0.15917387694030843
132,0.0,0.0,0.0,1.4529345458091925e-05,0.15855339037850946,0.6655786700920774,0.175853410183955
133,0.0,0.0,0.0,8.00056175542796e-06,0.13720914990766497,0.6691834425730543,0.19359940695752526
134,0.0,0.0,0.0,4.33064091331925e-06,0.11791456149952106,0.6696845206224464,0.21239658723711924
135,0.0,0.0,0.0,2.30423044500494e-06,0.10062218126185385,0.6671563180880646,0.2322191964196365
136,0.0,0.0,0.0,1.205112144408993e-06,0.08525673725189542,0.6617112964882805,0.25303076114767964
137,0.0,0.0,0.0,6.195031467814971e-07,0.07172009766416809,0.6534952565539606,0.27478402627872456
138,0.0,0.0,0.0,3.1301243830217373e-07,0.059896358732040356,0.6426822443891334,0.297421083866388
139,0.0,0.0,0.0,1.5544258058497462e-07,0.04965685748470772,0.6294692867155239,0.32087370035718776
140,0.0,0.0,0.0,7.586784267488156e-08,0.040864933729118924,0.6140711472784015,0.3450638431246369
141,0.0,0.0,0.0,3.63927170621281e-08,0.03338029450206781,0.596715266977204,0.3699044021280111
142,0.0,0.0,0.0,1.7156572051924002e-08,0.027062869169016568,0.5776370165972878,0.39530009707712355
143,0.0,0.0,0.0,7.94871080067594e-09,0.021776080855546165,0.5570753559975715,0.4211485551981715
144,0.0,0.0,0.0,3.6191316610256763e-09,0.017389496897888268,0.5352689597609182,0.4473415397220619
145,0.0,0.0,0.0,1.619367639982272e-09,0.013780854978265089,0.5124528386609063,0.473766304741461
146,0.0,0.0,0.0,7.120528611181953e-10,0.010837490727699572,0.4888554602835825,0.5003070482766651
147,0.0,0.0,0.0,3.0767866032732627e-10,0.00845721568570812,0.46469635160623946,0.5268464324003738
148,0.0,0.0,0.0,1.3064538340046283e-10,0.006548711108269933,0.4401841515466409,0.5532671372144438
149,0.0,0.0,0.0,5.45125056206075e-11,0.005031513285289724,0.41551507223148654,0.5794534144287112
150,0.0,0.0,0.0,2.235100993175365e-11,0.0038356702903312723,0.3908717233830684,0.6052926063042493
151,0.0,0.0,0.0,9.005129975037107e-12,0.0029011492837690556,0.36642225391674066,0.6306765967904852
152,0.0,0.0,0.0,3.5651481766763027e-12,0.0021770686615341095,0.3423197675696583,0.6555031637652424
153,0.0,0.0,0.0,1.3868906023617456e-12,0.0016208215926822866,0.3187019741088275,0.6796772042971033
154,0.0,0.0,0.0,5.301314942585122e-13,0.001197147898802986,0.29569104342779307,0.7031118086728738
155,0.0,0.0,0.0,1.9906298831529057e-13,0.000877200770721287,0.27339363580746356,0.7257291634216161
156,0.0,0.0,0.0,7.349676423018536e-14,0.0006376443112386943,0.25190108713893933,0.7474612685497485
157,0.0,0.0,0.0,2.6645352591003757e-14,0.0004598079729236648,0.2312897325341181,0.7682504594929316
158,0.0,0.0,0.0,9.547918011776346e-15,0.0003289150756311532,0.21162135522740366,0.7880497296969556
159,0.0,0.0,0.0,3.3306690738754696e-15,0.00023339501158614606,0.19294374991792418,0.8068228550704863
160,0.0,0.0,0.0,1.1102230246251565e-15,0.00016428259492495823,0.1752913907788568,0.8245443266262171
161,0.0,0.0,0.0,3.3306690738754696e-16,0.0001147032821149363,0.15868619443788534,0.8411991022799994
162,0.0,0.0,0.0,1.1102230246251565e-16,7.943958234157833e-05,0.14313836754778209,0.8567821928698762
163,0.0,0.0,0.0,0.0,5.4571734826258655e-05,0.12864732738794016,0.8712981008772336
164,0.0,0.0,0.0,0.0,3.718446222400473e-05,0.1152026825368333,0.8847601330009427
165,0.0,0.0,0.0,0.0,2.513111473989582e-05,0.10278525927888293,0.8971896096063772
166,0.0,0.0,0.0,0.0,1.684660455392173e-05,0.09136815826348299,0.9086149951319631
167,0.0,0.0,0.0,0.0,1.12010196879897e-05,0.08091782517460466,0.9190709738057073
168,0.0,0.0,0.0,0.0,7.3865515817228555e-06,0.07139511889735539,0.9285974945510629
169,0.0,0.0,0.0,0.0,4.831251089187916e-06,0.06275636093054382,0.937238807818367
170,0.0,0.0,0.0,0.0,3.134051525743864e-06,0.05495435059095444,0.9450425153575198
171,0.0,0.0,0.0,0.0,2.016399048065942e-06,0.0479393318445277,0.9520586517564242
172,0.0,0.0,0.0,0.0,1.286666698629979e-06,0.04165989930991465,0.9583388140233867
173,0.0,0.0,0.0,0.0,8.142738086025503e-07,0.03606383301760718,0.9639353527085842
174,0.0,0.0,0.0,0.0,5.110760099569234e-07,0.031098853768079637,0.9689006351559104
175,0.0,0.0,0.0,0.0,3.1813183454243443e-07,0.026713293306932062,0.9732863885612334
176,0.0,0.0,0.0,0.0,1.963954954220526e-07,0.02285667591976892,0.9771431276847357
177,0.0,0.0,0.0,0.0,1.2024166762270028e-07,0.019480210350082183,0.9805196694082502
