Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
36.8,8.226540400668725e-06,0.00016766381894717242,0.005642830241309182,0.9861865267443993,0.005715571266795156,0.002269808963700683,9.372424447784966e-06
36.9,4.347168894414111e-06,8.586142261890473e-05,0.0030245487333301346,0.9796179185068462,0.013359238727214878,0.003890010238515182,1.8075202580269314e-05
37.0,2.254916337762758e-06,4.2742957022112726e-05,0.0015544597837465757,0.9638983664377948,0.02799044279802533,0.006477601418581237,3.4131688492194736e-05
37.1,1.1480822640352883e-06,2.0680808588746658e-05,0.0007658121970840481,0.9353341822142767,0.05333248615729744,0.010482580212557647,6.31103279314438e-05
37.2,5.737455290866222e-07,9.723665914451729e-06,0.00036154918020758764,0.8898347427990221,0.09318953070902104,0.016489608410328503,0.00011427148997719378
37.3,2.814202895162765e-07,4.441881046091112e-06,0.00016353125256340917,0.824226955014443,0.15018196102331904,0.02522020157159444,0.0002026278367445711
37.4,1.3547782973244438e-07,1.97097582355088e-06,7.084569948834218e-05,0.7378202646843308,0.22424014325379213,0.03751474292045348,0.000351896988281952
37.5,6.400966678921094e-08,8.492977763285836e-07,2.938996376000702e-05,0.6335992931711206,0.31148404095171406,0.05428778367497994,0.0005985789309822694
37.6,2.9680823576683224e-08,3.552773152337707e-07,1.1672132728679507e-05,0.5183726939554358,0.40416498650411437,0.07645289774450244,0.0009973647050798558
37.7,1.3506679996666549e-08,1.4422400829161575e-07,4.4366511050553115e-06,0.40156680685833557,0.4919823109947177,0.10481828965110704,0.0016279981140463814
37.8,6.0318904315792565e-09,5.678866943359395e-08,1.6135899300051548e-06,0.2929907494171007,0.5644431421551723,0.13996088436138152,0.0026035476558555594
37.9,2.6435098554600245e-09,2.1675664152454033e-08,5.613414040261944e-07,0.20044083981385297,0.6133852496150094,0.1820935380385535,0.004079786872006105
38.0,1.1368995744831523e-09,8.01344324230513e-09,1.8672200807756667e-07,0.1280979438897365,0.6346912706685821,0.23094556231740063,0.006265027251929869
38.1,4.79809192377445e-10,2.866368475906711e-09,5.936080471613536e-08,0.07624237857616234,0.6286491197021499,0.28567911810345065,0.009429320911254736
38.2,1.987066067243859e-10,9.905255504705224e-10,1.8025428483170458e-08,0.04215649573796121,0.5990701253914981,0.3448618571873816,0.013911502468498517
38.3,8.075062840617875e-11,3.299962525460387e-10,5.224148336147039e-09,0.02161023536016493,0.5517584534504474,0.40650915072725713,0.020122154827235308
38.4,3.220046451701819e-11,1.0566558739100174e-10,1.4435309614313496e-09,0.010253093156352144,0.49300818360806475,0.46819834972922575,0.028540371924960357
38.5,1.2599477017261052e-11,3.2368330238341514e-11,3.797168135477591e-10,0.0044962809502678835,0.4285564538872937,0.5272449919753274,0.03970227276242639
38.6,4.837463762896732e-12,9.415135338031178e-12,9.487488572545999e-11,0.0018203787004933414,0.36308034009786283,0.5809195825833267,0.05417969850918972
38.7,1.8224310949221945e-12,2.5671686998407495e-12,2.244016084063105e-11,0.0006797826304810739,0.3000955191306667,0.6266762460250085,0.07254845218701399
38.8,6.73683331342545e-13,6.399325513939402e-13,4.997335878442755e-12,0.00023395701603423635,0.2420563527185008,0.6623628993528724,0.09534679090628162
38.9,2.4436008771999695e-13,1.376676550535194e-13,1.0381695503269839e-12,7.416039784580164e-05,0.19051247642246028,0.6863868397737796,0.12302652340449416
39.0,8.693046282814976e-14,2.098321516541546e-14,1.978417429882029e-13,2.163887514738949e-05,0.1462591481753407,0.6978184467217414,0.1559007662274648
39.1,3.0309088572266774e-14,0.0,3.3306690738754696e-14,5.8092084849192815e-06,0.10947365386352637,0.6964266787485773,0.19409385817934838
39.2,1.0436096431476471e-14,0.0,4.551914400963142e-15,1.4343057970211959e-06,0.07984824423816161,0.6826505324730616,0.23749978898296725
39.3,3.4416913763379853e-15,0.0,3.3306690738754696e-16,3.255791611866954e-07,0.05672571311822405,0.6575184823603417,0.2857554789422707
39.4,1.1102230246251565e-15,0.0,0.0,6.792498963292815e-08,0.039233686521888966,0.622532051893634,0.3382341936594869
39.5,3.3306690738754696e-16,0.0,0.0,1.3021048239636457e-08,0.0264074987972448,0.5795301674561031,0.39406232072560377
39.6,1.1102230246251565e-16,0.0,0.0,2.2930071175153444e-09,0.017291286583498988,0.5305487977879719,0.452159913335522
39.7,0.0,0.0,0.0,3.7086844706379907e-10,0.011010806896911474,0.4776869497850911,0.511302242947129
39.8,0.0,0.0,0.0,5.508227207684513e-11,0.006816758770709752,0.42298660790063747,0.5701966332735705
39.9,0.0,0.0,0.0,7.511213873101497e-12,0.004101967973456411,0.36833142571980004,0.6275666062992323
40.0,0.0,0.0,0.0,9.40247879555045e-13,0.0023986265818237706,0.3153670960810001,0.6822342773362359
